id,vin,manufacturer,model,year,price,odometer,fuel,transmission,dealer,city,state,listing_type,image
8045de8f-17e4-4abf-86f3-28357790bd1b,ACZQYUEPGQAEO6UHP,Mercedes-Benz,E-Class,2019,50307,112036,gas,manual,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
623b21e6-39c5-4ff1-8855-d2d291eceb48,VSHNKBF8ZYSEX73R8,Mercedes-Benz,C-Class,2015,52120,43967,hybrid,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3351b08b-b8e9-44f5-a894-bb59bc170eab,NK1FK28UFA9TJ1FJE,Mercedes-Benz,C-Class,2023,55017,102587,gas,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
66717df4-e7a0-45f9-9f27-79de90f3ccac,TADJKTKQLJ273NEUO,BMW,5 Series,2019,43306,26058,hybrid,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ac2d210f-697c-4b87-a49d-e25c6f1ea051,KUH1H8XFIY3S14IR7,Toyota,Camry,2016,44874,41774,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b8675bee-ec2b-4da2-8537-ee8e5c568c7f,W9JB2P6OAZ02VE5ZT,Mercedes-Benz,C-Class,2018,43722,58945,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3891793a-0641-42ca-80c7-0993a42235a7,4LM2I93G1UAV0JQ2L,Toyota,Camry,2012,41084,117924,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
73188133-498b-4b95-8899-b48540120334,RXR163QE6KQSMTCF5,BMW,X5,2022,33117,112953,hybrid,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8676d72c-1110-49f6-8703-87947d7bf7c8,XK1NUWUCGSXP02X2T,Toyota,Corolla,2018,48437,84651,hybrid,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ee8b3459-425c-4697-926d-f534cf7ce7f1,31K6TBAIEP114MYJS,Mercedes-Benz,GLE,2021,19473,15865,gas,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
37efc737-3f05-43ca-92a4-91450263ef9b,OJIR5U9GIQ09PU353,Ford,Explorer,2020,70127,7698,gas,manual,CarMax,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
74979706-8127-4f3b-a096-3a3629e51a5f,PHD6LTVRAIVAOM94L,Honda,Accord,2016,16202,49749,hybrid,automatic,Elite Motors,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b35c52c0-4d90-489d-a4d7-6185b20cee74,ZSN3D6E8YGYYZR274,Mercedes-Benz,E-Class,2011,8661,32219,gas,manual,DriveTime,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3c6a84fe-93ee-4c8c-a542-24bee7f96a73,4ZS0SFSEK48LUQB33,Ford,Escape,2012,57311,34620,electric,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
17269632-3b14-4ec8-954f-32b6a7650ea4,06RVULG7PZ81P0V1K,BMW,X5,2022,26230,109578,hybrid,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c0d56cb4-d4f9-406a-a4d1-8a09d31f5434,T3MCMWS8C6GDGTEI3,Ford,Explorer,2010,48647,114414,gas,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b505be69-17aa-47b7-ad89-f6f342329c41,K8MJKJQAAOP15P059,Honda,CR-V,2015,43115,63927,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
49e15702-6a4d-4349-b99f-76f74c462925,29ZAF1D5825UBT259,Honda,Civic,2012,56171,81678,electric,automatic,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
811abeae-b08f-4db2-87ee-2025495ea6ee,L37XOAQD10944TGN5,Mercedes-Benz,GLE,2017,32008,26212,gas,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b1e6ce85-b978-48e0-be86-90fb79fc2116,VSEHW15506OHEXP4Z,Ford,F-150,2018,75525,11305,hybrid,manual,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8b6c837c-ad70-4dec-913f-4f7ea05c813d,28QX5MJAK3YTWS52E,Honda,Civic,2018,26448,115181,gas,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b6b4abbd-f368-4631-b9b3-e5639ff79bab,6ZIC688SG0ZJ1IBQ9,BMW,X5,2017,15807,95958,electric,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7fbf3456-8dd6-400e-9136-7626c504c3fa,A4Y4DPU3CQE9ENVNH,Toyota,Corolla,2021,23209,19895,gas,manual,Elite Motors,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9711a13c-e719-4195-bd76-65e21793c6e0,MKMA6ZVSNZJJIND5P,Honda,CR-V,2017,13330,86218,electric,manual,CarMax,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f3bec7a8-8db0-41cd-9575-83b4ddd73f6a,340MFWU03ZAR2T6P1,Ford,Explorer,2022,15648,44108,gas,manual,AutoNation,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
693761b3-5140-40d1-a3d3-0e04f34aa45a,UIW7U6VT1GP5JUHNX,Honda,Accord,2018,26166,117512,electric,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cefaa754-2e40-4643-8d2f-fbc91a5700b1,1KHECRJXRR4M0Z9TO,BMW,X5,2014,77266,99135,electric,manual,AutoNation,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
39353e7a-69f9-4285-bac3-384774ec344a,GGMK86P6VTCV3RL28,Ford,F-150,2019,44817,13740,hybrid,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
27e2ac40-c449-481e-9240-ceb1460c7da3,ZV95G24SQPARLR3D6,BMW,3 Series,2021,57358,101352,hybrid,automatic,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c3e8a226-e36a-4c58-abf9-3f7d7996b076,IH7E9RZGU0CYDFYGS,Honda,CR-V,2014,32295,110476,hybrid,automatic,AutoNation,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7e6026d1-bf39-437c-b2fb-695d7f15fb1d,N8EE4PR80LZFR02OW,Honda,Civic,2018,40498,6455,electric,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0f6f6935-b857-4ff6-b8f3-9ff53320a748,OO45YJZ0UA84ZKCSK,BMW,3 Series,2017,47467,119775,electric,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
da8b0158-371d-4da1-ad5e-529d0c39b658,2SU1BJ13BG1GY5LC8,Ford,F-150,2021,23379,82482,hybrid,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9331687d-53ad-40a2-8b76-530308646b92,5WWIGTHGPVMW6UBGC,Toyota,Corolla,2010,14925,86981,gas,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5de23da8-684f-4545-b198-8a33dfa92481,MYOAE7CN84SFSCM35,BMW,5 Series,2021,14711,106081,electric,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ca3aa7dc-6ff0-4ab8-8530-d1ac14a67ad5,VCFWSQHQM30AXBR6Z,BMW,X5,2011,24624,80757,gas,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2639b251-9040-4603-8b19-ed7572be8bb9,SYWCWH4PBYKZ54RBF,Mercedes-Benz,E-Class,2011,41885,93281,gas,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a4f53c02-5e7b-47ba-a8d6-5fa9b078eb85,WMO0R94YBYL5ALVRZ,Toyota,RAV4,2010,7203,56560,electric,automatic,Elite Motors,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1425a9a4-3d58-48c1-8481-41cbe33df21c,01SSJ83SR4GR64992,Honda,Accord,2019,39435,102134,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e1fd2956-e4d4-4c40-886a-1ae77dbb6a9b,VNH7TR6CPHY31TRM8,Toyota,Corolla,2011,37512,47985,hybrid,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e35ca34c-aa20-47bb-9c87-ec1fbcdbd038,9COK2W97RB1EVKKAF,Honda,Accord,2017,50163,99324,hybrid,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
de130e04-488b-4a44-9786-d0764a4bf1ee,00R5POPDAF4CAQ19G,Mercedes-Benz,GLE,2012,16682,26876,electric,automatic,DriveTime,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
60f43e6d-1b8f-4de2-a3af-07146990362f,7LQX5KBU78PCGKCKT,Ford,Explorer,2014,29228,30300,electric,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0f7f9c9c-75fc-4676-b8ec-7ff5ce011e40,X6EGIRFWYKACCOWNZ,Toyota,Camry,2013,37604,36533,hybrid,automatic,AutoNation,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
bf54aa4d-54ea-4b7c-881d-950e5a060fb3,7QV3ZY5OMWL0PMQGI,Honda,CR-V,2023,50128,100210,hybrid,manual,CarMax,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3913f36a-4373-4d17-bda7-0945b83745a2,88UASE2X9SHKAHWSK,Honda,Accord,2010,15465,83762,gas,automatic,AutoNation,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5fae5b75-5b2b-4e73-ba2a-b141e3f3ec67,UV9X0BZO1G4G3Q3OL,BMW,X5,2015,13200,6163,gas,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4074e3ca-6ebb-4e74-84ad-5a40a511b38d,1UILTWW2BVHKUT2GS,Ford,Explorer,2021,47491,70530,electric,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
807a4ecf-4d09-44be-bdad-4848147a87d8,50ASEZMYCC3EVA3SV,Ford,Explorer,2015,58977,76664,electric,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7a9e6919-507b-4626-b539-4dc048762443,4DF3PS0R07Q6YHPTD,Honda,Accord,2011,49225,75208,hybrid,automatic,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
42fc66cd-8dd6-4656-90be-89a33448cbfb,VZ3P9RVU23XP8AB6H,BMW,3 Series,2013,44535,56395,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
30b96958-9617-4c25-a8c8-af6f954e4819,J7W5DCKI7XAZNHAGC,Mercedes-Benz,E-Class,2012,8244,13412,gas,automatic,CarMax,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a2bb7d22-f144-471d-8221-409eba79753d,AFMUDDG1UXNIVJSU2,Mercedes-Benz,GLE,2023,13123,20198,electric,automatic,Elite Motors,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d17e66e4-96cc-47eb-a023-57ca2ee84d20,O8OK4SBEKR3GY1I5V,Ford,Explorer,2016,27578,55354,hybrid,manual,CarMax,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a5fac1ac-9848-4905-88b9-9887b41465b3,77I8EMEIKXKRCHX4O,Ford,Escape,2022,32798,54171,hybrid,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0ea67fa9-6952-4966-9efc-5ab3d5886386,JNVJDDUZVVOCQ3QO5,Toyota,RAV4,2013,44822,13476,gas,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1de1aaf9-c0aa-407d-99a4-5bc4f3d56075,LSV8OLCFTE9W08VXW,BMW,X5,2014,29760,5625,hybrid,automatic,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e06942ba-c86d-4145-b88e-f957dd4a4a27,AL7QUS1MS5IWI91HN,Honda,Accord,2014,27120,96273,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ecc12182-5657-490c-b468-06010463f805,WPEAGAA3LDH6MQTYA,Honda,Civic,2022,57424,115404,electric,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
fcf2ccab-ded7-4f73-af8f-3e0042bf334e,6GKQLZZW6G0YFVR69,BMW,X5,2020,21586,48775,hybrid,automatic,AutoNation,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
fe01e4a0-fe80-4a53-8dcd-6397bf4a7d0a,CB8Z6TY571ZR9RNYI,Honda,Accord,2011,37582,65075,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
97d655cf-a6ef-41d4-bd2f-e3b3c37c50a9,KLFID2T4MLDHE1CI6,Toyota,Camry,2016,16192,67325,hybrid,manual,AutoNation,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6de4fd2f-b7ed-4b39-930e-79dea9c54dae,AE041XU9UXE0MNKC0,Mercedes-Benz,C-Class,2021,13687,114512,gas,manual,DriveTime,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ea41780d-e3e1-4868-9445-aac5d0ac5184,0C607S70FYR8NJ77T,Mercedes-Benz,GLE,2013,52050,44921,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
540340df-02ee-4674-a5c9-295d8d3f815f,XHTK99019VZ6JMNK8,Mercedes-Benz,C-Class,2014,22342,37757,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7982a5a3-05fe-460b-a1c3-0a01a03663e9,DH2BG01P8VRU3JYEM,BMW,3 Series,2023,47069,64892,hybrid,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
49f6476f-7269-4428-9ef3-cc1c9bc2d1ec,FP00ZFSB1SSBJGUH5,Honda,CR-V,2022,58768,15617,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
35325375-c3ad-4bac-baed-276b2065456a,2V2NGQXAPPF42IKVS,Honda,Accord,2011,46721,10657,electric,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4e0d6a0e-abce-4185-94cb-4e249be31a7f,TDDERBA4ZS8ATUPRT,Toyota,RAV4,2021,8612,6299,gas,manual,Elite Motors,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d7ec5c0a-f4c1-4a4a-a113-92badf3f58e6,TBTAQ3IS8EAQS39E2,Honda,CR-V,2012,36554,8348,hybrid,manual,AutoNation,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
100d8f1c-a648-46b8-87e0-3bbacda9315e,294CYX5435UG5RWJB,Honda,CR-V,2020,27027,10296,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2902156b-c882-4d32-b704-9ef003694330,WEZS6C8I4ZE5VJQTO,BMW,X5,2010,13492,69972,hybrid,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
75d4b0c9-1b76-4c9a-ba5c-ff58efdeaa95,KEKXO0FFHSYCHLWF7,Ford,F-150,2020,37980,108406,electric,manual,DriveTime,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e5b93759-b47c-4035-bb83-1e3e19e52b5b,HJCY1J7RTBWFRA4PE,Honda,CR-V,2019,40801,81872,electric,automatic,DriveTime,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ea963a2f-68c6-476a-b1d3-5e0934f62309,RSIH9U4NYTAV2ZFQT,Ford,Explorer,2014,56029,80249,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
beb321b9-96ba-4896-bb19-54a04b7454cb,9AAVO52CC0IGWTZO8,Toyota,Camry,2014,20173,117592,electric,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
456b074c-abb9-40c4-bdd7-1903aecf0749,NB15PEY1EM4B7P8XO,Toyota,Corolla,2013,13900,43666,gas,automatic,DriveTime,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b72dedec-d2da-46d0-827f-cee2d838bae3,RZLIW8UWSLA5MCU91,Toyota,Camry,2018,9728,84793,hybrid,automatic,AutoNation,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
26bcc394-371b-4f6b-97b8-c03038a2dca9,LJBIX2GMW0O2THRNW,Mercedes-Benz,C-Class,2016,24974,22193,electric,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c81c64d3-0a85-4954-95e6-583158a76d0e,89FLPXGPNQNCRSHNK,Ford,Explorer,2010,13199,67427,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ccac4763-dd86-4fec-acf7-433e9990748d,T4NCGNX78M44ZKTHQ,Mercedes-Benz,GLE,2023,3909,28850,electric,automatic,AutoNation,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ec862aff-9ac8-4f2d-8ab1-2b2424b1a348,M9Q0CZLYH5X0S3D5B,Mercedes-Benz,E-Class,2011,35730,19454,gas,manual,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
38fcb024-08e8-4998-8fa3-e13580e1fb37,X7092QP3BE27030LJ,Ford,Explorer,2019,17546,45683,gas,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
834b3665-de27-4171-9c0d-af90f20c3242,UT6ZTWAKSQM4IDB5W,Honda,Civic,2021,39652,30656,gas,manual,Elite Motors,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1fbedbc8-8d7c-4a84-a443-8a7d08e5e460,8ANSB6WQ3VX6BJ2X9,Ford,F-150,2014,44242,42778,gas,automatic,AutoNation,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6fb109ff-8446-4724-84a1-3a2116186079,ERQM3WXAPBRAFI9AZ,BMW,X5,2021,20612,19151,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5b88d07e-bba6-4a2e-b2c6-0b798255102e,5Z9PHTVARN6G62SMA,Toyota,Camry,2013,10430,13565,gas,automatic,Elite Motors,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d69fad96-7f42-400c-a80b-7fb4e7695be7,BVNUL5WA42PG6LUO6,Toyota,RAV4,2013,36289,44025,hybrid,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
582f352e-1b3a-494e-9442-64ee33857f61,RL2ZKDZR36USI1SGR,Mercedes-Benz,C-Class,2022,79564,70022,hybrid,manual,AutoNation,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9e822e62-742f-46c5-969d-138095e03f33,4EF0ATINHSMUI58S6,Honda,Accord,2018,32331,24450,hybrid,manual,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
40b9245a-3fc3-4ce0-8dc4-e54ede68c8f0,F5W82U191KDBM20XU,Mercedes-Benz,GLE,2019,28697,54797,gas,manual,DriveTime,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d66fc6b2-7175-418f-9421-94cc1889aa41,LBCYFONA2VQI1SLVU,Honda,CR-V,2013,12153,51731,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
08da6540-ce08-4715-9e37-8ec9a4772a3d,IMPZLPG5I3AID1TSK,BMW,5 Series,2015,16480,95275,gas,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a4204ca7-2f0f-4f45-9035-e94b5c8ad170,WWP3M2M978HDNTRGA,Mercedes-Benz,GLE,2012,51926,99210,gas,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
31914e6a-27ed-41fb-9c79-7e830fba25fb,KZPJHPNR85742XF3E,Toyota,Corolla,2022,35608,63256,hybrid,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e3ee8e01-5e33-4775-98a9-14a1d0bb90e0,7AC0NFL869PBC9I8T,Mercedes-Benz,C-Class,2021,79374,99637,gas,automatic,DriveTime,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1a9955ec-38d5-4b37-8f45-7d81f261158b,KV94BNT1P7Q9EGUB3,Toyota,RAV4,2014,20904,14769,gas,automatic,DriveTime,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d64afde8-e23e-4ba2-a671-dd850c2b2e41,05M4AD0SD76Z5H2KL,Ford,Explorer,2016,79997,107455,electric,automatic,CarMax,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
26afac4a-61f2-4772-8f0e-114e34aff44e,G8DHYGKQXR1GX68WK,Honda,Accord,2019,16262,97871,hybrid,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5c59dee7-9101-40dc-aa3a-aca9fd9532ed,7TGU8MYEASKGT5H5R,Toyota,Corolla,2015,30564,30811,gas,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
aa050aa8-0225-4e7a-8f2c-957d1a398837,PBOIYFUFDCWXW8KV6,Toyota,Camry,2011,10858,66632,electric,manual,AutoNation,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0a93519d-db80-44d0-a0bd-a62ad52cf2e3,TFJIV86AS4W18AVF0,BMW,X5,2017,83316,109120,gas,automatic,AutoNation,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
41a5700c-f029-4b0d-98eb-96514ce3407d,RDADF32OCT5UP3ZST,Ford,F-150,2011,15308,28391,gas,manual,CarMax,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9fccc0f7-34d6-4256-bd4d-ee892d2d5bbe,A8ZUKQORA4PRN7FKJ,Toyota,Camry,2018,27313,113863,hybrid,manual,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
aeb49a74-8fbf-447b-9373-986bec6e5596,YMK3YCIYZQXOIVN9L,Mercedes-Benz,E-Class,2016,26155,66903,electric,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
966c254d-d5e5-4cdc-8c33-03615c035cce,296OMQB9QAV62647G,Ford,Explorer,2021,31782,94905,gas,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cea343d1-1da0-46b8-b97e-2874ebb626b6,BPUD3NYO4V08I5JJX,Toyota,Camry,2016,35667,20943,electric,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
eb58e1d3-588c-4799-bb1f-83e3ec1cb21d,GBJEOJOTUXVXMBUBN,Toyota,Camry,2010,12105,19429,electric,manual,DriveTime,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3dee5520-9d53-44ae-bbbf-882571047dc1,GZRLJB2QG3GNAESQ9,BMW,5 Series,2023,42436,32895,electric,manual,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a7a4ae81-5449-40b5-826a-51505cccb28d,NIU5TEAY2UXMN18G6,Toyota,Camry,2016,15447,34948,hybrid,manual,Elite Motors,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
